iso_o,iso_d,year,FLOW,SOURCE_TF
CHN,EDEU,1960,39351204,EDEU_IP
CHN,EDEU,1961,16402603,EDEU_IP
CHN,EDEU,1962,13180362,EDEU_IP
CHN,EDEU,1963,10204468,EDEU_IP
CHN,EDEU,1964,8053574.5,EDEU_IP
CHN,EDEU,1965,10391075,EDEU_IP
CHN,EDEU,1966,13101790,EDEU_IP
CHN,EDEU,1967,14717690,EDEU_IP
CHN,EDEU,1968,13314593,EDEU_IP
CHN,EDEU,1969,16632514,EDEU_IP
CHN,EDEU,1970,18784168,EDEU_IP
CHN,EDEU,1971,21109580,EDEU_IP
CHN,EDEU,1972,26133154,EDEU_IP
CHN,EDEU,1973,34439328,EDEU_IP
CHN,EDEU,1974,49148808,EDEU_IP
CHN,USSR,1950,70186360,USSR_IP
CHN,USSR,1951,130166720,USSR_IP
CHN,USSR,1952,162555616,USSR_IP
CHN,USSR,1953,186476256,USSR_IP
CHN,USSR,1954,227202464,USSR_IP
CHN,USSR,1955,252803680,USSR_IP
CHN,USSR,1956,300231360,USSR_IP
CHN,USSR,1957,289977792,USSR_IP
CHN,USSR,1958,346205504,USSR_IP
CHN,USSR,1959,432273984,USSR_IP
CHN,USSR,1960,333186624,USSR_IP
CHN,USSR,1961,216638976,USSR_IP
CHN,USSR,1962,202845312,USSR_IP
CHN,USSR,1963,162250064,USSR_IP
CHN,USSR,1964,123444488,USSR_IP
CHN,USSR,1965,88611144,USSR_IP
CHN,USSR,1966,56222244,USSR_IP
CHN,USSR,1967,22571110,USSR_IP
CHN,USSR,1968,16805570,USSR_IP
CHN,USSR,1969,13291677,USSR_IP
CHN,USSR,1970,9930563,USSR_IP
CHN,USSR,1971,34663732,USSR_IP
CHN,USSR,1972,59050812,USSR_IP
CHN,USSR,1973,61025304,USSR_IP
CHN,USSR,1974,65638692,USSR_IP
CHN,USSR,1975,74251008,USSR_IP
CHN,USSR,1976,109279640,USSR_IP
CHN,USSR,1977,111912680,USSR_IP
CHN,USSR,1978,146975664,USSR_IP
CHN,USSR,1979,124751936,USSR_IP
CHN,USSR,1980,106747864,USSR_IP
CHN,USSR,1981,71598392,USSR_IP
CHN,USSR,1982,89831440,USSR_IP
CHN,USSR,1983,227062832,USSR_IP
CHN,USSR,1984,517910112,USSR_IP
CHN,USSR,1985,856399232,USSR_IP
CHN,USSR,1986,974586304,USSR_IP
CHN,USSR,1987,798693952,USSR_IP
CHN,USSR,1988,859578944,USSR_IP
CIV,USSR,1964,349206.5,USSR_IP
CIV,USSR,1968,305555.81,USSR_IP
CIV,USSR,1969,2648150.3,USSR_IP
CIV,USSR,1970,763889.5,USSR_IP
CIV,USSR,1971,5659384.5,USSR_IP
CIV,USSR,1972,1925569.9,USSR_IP
CIV,USSR,1973,3753540.3,USSR_IP
CIV,USSR,1974,12194486,USSR_IP
CIV,USSR,1975,13431305,USSR_IP
CIV,USSR,1976,11934701,USSR_IP
CIV,USSR,1977,21763188,USSR_IP
CIV,USSR,1978,50000300,USSR_IP
CIV,USSR,1979,55595108,USSR_IP
CIV,USSR,1980,55770312,USSR_IP
CIV,USSR,1981,77526912,USSR_IP
CIV,USSR,1982,60727444,USSR_IP
CIV,USSR,1983,48614484,USSR_IP
CIV,USSR,1984,145449552,USSR_IP
CIV,USSR,1985,128896040,USSR_IP
CIV,USSR,1986,131484168,USSR_IP
CIV,USSR,1987,117154552,USSR_IP
CIV,USSR,1988,77523864,USSR_IP
CMR,USSR,1957,43650.813,USSR_IP
CMR,USSR,1958,2575398,USSR_IP
CMR,USSR,1959,3317461.5,USSR_IP
CMR,USSR,1960,87301.625,USSR_IP
CMR,USSR,1964,0,USSR_IP
CMR,USSR,1965,0,USSR_IP
CMR,USSR,1966,174603.25,USSR_IP
CMR,USSR,1967,575342,USSR_IP
CMR,USSR,1968,2648150.3,USSR_IP
CMR,USSR,1969,5500004,USSR_IP
CMR,USSR,1970,3513891.8,USSR_IP
CMR,USSR,1971,1869618.3,USSR_IP
CMR,USSR,1972,1711617.6,USSR_IP
CMR,USSR,1973,2118934,USSR_IP
CMR,USSR,1974,7030494.5,USSR_IP
CMR,USSR,1975,23900834,USSR_IP
CMR,USSR,1976,27116938,USSR_IP
CMR,USSR,1977,24515846,USSR_IP
CMR,USSR,1978,14705969,USSR_IP
CMR,USSR,1979,10548002,USSR_IP
CMR,USSR,1980,3776114.8,USSR_IP
CMR,USSR,1981,14517295,USSR_IP
CMR,USSR,1982,9295904,USSR_IP
CMR,USSR,1983,13959581,USSR_IP
CMR,USSR,1984,15134067,USSR_IP
CMR,USSR,1985,32224010,USSR_IP
CMR,USSR,1986,25548550,USSR_IP
CMR,USSR,1987,15003444,USSR_IP
CMR,USSR,1988,4985130.5,USSR_IP
COG,EDEU,1958,62902.066,EDEU_IP
COG,EDEU,1960,168367.42,EDEU_IP
COG,EDEU,1976,1726982.1,EDEU_TOTAL
COG,EDEU,1977,971369.31,EDEU_TOTAL
COG,EDEU,1978,146197.61,EDEU_TOTAL
COG,EDEU,1980,536437.13,EDEU_TOTAL
COG,EDEU,1981,3339530.3,EDEU_TOTAL
COG,EDEU,1982,6371866.5,EDEU_TOTAL
COG,EDEU,1983,2888790,EDEU_TOTAL
COG,EDEU,1984,1314507.1,EDEU_TOTAL
COG,EDEU,1985,197705.47,EDEU_TOTAL
COG,USSR,1966,174603.25,USSR_IP
COG,USSR,1967,221285.38,USSR_IP
COG,USSR,1968,407407.72,USSR_IP
COG,USSR,1969,356481.75,USSR_IP
COG,USSR,1970,356481.75,USSR_IP
COG,USSR,1971,303181.31,USSR_IP
COG,USSR,1972,534880.56,USSR_IP
COG,USSR,1973,1574065.4,USSR_IP
COG,USSR,1974,1244335.4,USSR_IP
COG,USSR,1975,1653083.8,USSR_IP
COG,USSR,1976,1623768.8,USSR_IP
COG,USSR,1977,2494594.8,USSR_IP
COG,USSR,1978,2436989.3,USSR_IP
COG,USSR,1979,2299940.3,USSR_IP
COG,USSR,1980,3340409.3,USSR_IP
COG,USSR,1981,4180372.8,USSR_IP
COG,USSR,1982,3475104.3,USSR_IP
COG,USSR,1983,2538105.5,USSR_IP
COG,USSR,1984,1625134.9,USSR_IP
COG,USSR,1985,4207593.5,USSR_IP
COG,USSR,1986,5772475.5,USSR_IP
COG,USSR,1987,5533185,USSR_IP
COG,USSR,1988,6409453,USSR_IP
COL,EDEU,1953,41082.91,EDEU_IP
COL,EDEU,1954,62214.074,EDEU_IP
COL,EDEU,1955,530637.94,EDEU_IP
COL,EDEU,1956,348516.75,EDEU_IP
COL,EDEU,1957,448766.94,EDEU_IP
COL,EDEU,1958,560876.75,EDEU_IP
COL,EDEU,1959,473075.97,EDEU_IP
COL,EDEU,1960,645408.44,EDEU_IP
COL,EDEU,1961,1402597.9,EDEU_IP
COL,EDEU,1962,1610714.9,EDEU_IP
COL,EDEU,1963,1345536.3,EDEU_IP
COL,EDEU,1964,2150893.8,EDEU_IP
COL,EDEU,1965,2121429.3,EDEU_IP
COL,EDEU,1966,4262501.5,EDEU_IP
COL,EDEU,1967,3813853.5,EDEU_IP
COL,EDEU,1968,5706254.5,EDEU_IP
COL,EDEU,1969,5613909.5,EDEU_IP
COL,EDEU,1970,4833792.5,EDEU_IP
COL,EDEU,1971,4626581,EDEU_IP
COL,EDEU,1972,4116110.3,EDEU_IP
COL,EDEU,1973,2234356.3,EDEU_IP
COL,EDEU,1974,5091256.5,EDEU_IP
COL,USSR,1965,174603.25,USSR_IP
COL,USSR,1966,916667,USSR_IP
COL,USSR,1967,309799.53,USSR_IP
COL,USSR,1968,1578705,USSR_IP
COL,USSR,1969,1935186.6,USSR_IP
COL,USSR,1970,4787040.5,USSR_IP
COL,USSR,1971,2172799.5,USSR_IP
COL,USSR,1972,641856.63,USSR_IP
COL,USSR,1973,5630310.5,USSR_IP
COL,USSR,1974,2675321,USSR_IP
COL,USSR,1975,4890372.5,USSR_IP
COL,USSR,1976,2679218.5,USSR_IP
COL,USSR,1977,6365517.5,USSR_IP
COL,USSR,1978,84034.117,USSR_IP
COL,USSR,1979,2379248.8,USSR_IP
COL,USSR,1980,8714111,USSR_IP
COL,USSR,1981,9196821,USSR_IP
COL,USSR,1982,11641599,USSR_IP
COL,USSR,1983,12983387,USSR_IP
COL,USSR,1984,14727783,USSR_IP
COL,USSR,1985,21756338,USSR_IP
COL,USSR,1986,0,USSR_IP
COL,USSR,1987,2979407,USSR_IP
COL,USSR,1988,5900766.5,USSR_IP
CRI,USSR,1969,2393520.3,USSR_IP
CRI,USSR,1970,3157410,USSR_IP
CRI,USSR,1971,1111664.9,USSR_IP
CRI,USSR,1972,1497665.5,USSR_IP
CRI,USSR,1973,3087590,USSR_IP
CRI,USSR,1974,995468.25,USSR_IP
CRI,USSR,1976,1786145.6,USSR_IP
CRI,USSR,1977,3096738.5,USSR_IP
CRI,USSR,1978,4705910.5,USSR_IP
CRI,USSR,1979,6661896,USSR_IP
CRI,USSR,1980,2178527.8,USSR_IP
CUB,EDEU,1957,109980.33,EDEU_IP
CUB,EDEU,1958,185648.45,EDEU_IP
CUB,EDEU,1959,135850.98,EDEU_IP
CUB,EDEU,1960,1721089.1,EDEU_IP
CUB,EDEU,1961,4782469,EDEU_IP
CUB,EDEU,1962,11422326,EDEU_IP
CUB,EDEU,1963,16431256,EDEU_IP
CUB,EDEU,1964,7081252.5,EDEU_IP
CUB,EDEU,1965,10882147,EDEU_IP
CUB,EDEU,1966,12974112,EDEU_IP
CUB,EDEU,1967,14906889,EDEU_IP
CUB,EDEU,1968,16912512,EDEU_IP
CUB,EDEU,1969,17260156,EDEU_IP
CUB,EDEU,1970,27637772,EDEU_IP
CUB,EDEU,1971,26251658,EDEU_IP
CUB,EDEU,1972,18798744,EDEU_IP
CUB,EDEU,1973,30592202,EDEU_IP
CUB,EDEU,1974,84423936,EDEU_IP
CUB,USSR,1953,349206.5,USSR_IP
CUB,USSR,1954,261904.88,USSR_IP
CUB,USSR,1955,14054469,USSR_IP
CUB,USSR,1956,5745538,USSR_IP
CUB,USSR,1957,18503578,USSR_IP
CUB,USSR,1958,6067463,USSR_IP
CUB,USSR,1959,2916965.3,USSR_IP
CUB,USSR,1960,40769856,USSR_IP
CUB,USSR,1961,122527824,USSR_IP
CUB,USSR,1962,91928608,USSR_IP
CUB,USSR,1963,64603200,USSR_IP
CUB,USSR,1964,113142896,USSR_IP
CUB,USSR,1965,134444496,USSR_IP
CUB,USSR,1966,112313536,USSR_IP
CUB,USSR,1967,148482480,USSR_IP
CUB,USSR,1968,127314912,USSR_IP
CUB,USSR,1969,106180640,USSR_IP
CUB,USSR,1970,236805760,USSR_IP
CUB,USSR,1971,145981808,USSR_IP
CUB,USSR,1972,109917952,USSR_IP
CUB,USSR,1973,260628912,USSR_IP
CUB,USSR,1974,445596480,USSR_IP
CUB,USSR,1975,997153856,USSR_IP
CUB,USSR,1976,1234713728,USSR_IP
CUB,USSR,1977,1563164672,USSR_IP
CUB,USSR,1978,1867490176,USSR_IP
CUB,USSR,1979,1694025088,USSR_IP
CUB,USSR,1980,1436085632,USSR_IP
CUB,USSR,1981,1560039168,USSR_IP
CUB,USSR,1982,2353601280,USSR_IP
CUB,USSR,1983,2629184512,USSR_IP
CUB,USSR,1984,3518315008,USSR_IP
CUB,USSR,1985,4248745728,USSR_IP
CUB,USSR,1986,4062326016,USSR_IP
CUB,USSR,1987,4072530432,USSR_IP
CUB,USSR,1988,3903458816,USSR_IP
CYP,EDEU,1961,58441.578,EDEU_IP
CYP,EDEU,1962,58928.594,EDEU_IP
CYP,EDEU,1963,166964.34,EDEU_IP
CYP,EDEU,1964,49107.16,EDEU_IP
CYP,EDEU,1965,500893.03,EDEU_IP
CYP,EDEU,1966,677678.81,EDEU_IP
CYP,EDEU,1967,886247.94,EDEU_IP
CYP,EDEU,1968,538542.06,EDEU_IP
CYP,EDEU,1969,1034447.1,EDEU_IP
CYP,EDEU,1970,1452642.3,EDEU_IP
CYP,EDEU,1971,1237191.5,EDEU_IP
CYP,EDEU,1972,1160245.9,EDEU_IP
CYP,EDEU,1973,1007980.3,EDEU_IP
CYP,EDEU,1974,1200081.8,EDEU_IP
CYP,USSR,1956,43650.813,USSR_IP
CYP,USSR,1957,261904.88,USSR_IP
CYP,USSR,1958,87301.625,USSR_IP
CYP,USSR,1959,0,USSR_IP
CYP,USSR,1960,218254.05,USSR_IP
CYP,USSR,1961,611111.31,USSR_IP
CYP,USSR,1962,611111.31,USSR_IP
CYP,USSR,1963,523809.75,USSR_IP
CYP,USSR,1964,130952.44,USSR_IP
CYP,USSR,1965,1353175.1,USSR_IP
CYP,USSR,1966,1702381.6,USSR_IP
CYP,USSR,1967,1770283,USSR_IP
CYP,USSR,1968,1986112.8,USSR_IP
CYP,USSR,1969,2648150.3,USSR_IP
CYP,USSR,1970,2648150.3,USSR_IP
CYP,USSR,1971,2475980.8,USSR_IP
CYP,USSR,1972,3583699.3,USSR_IP
CYP,USSR,1973,3087590,USSR_IP
CYP,USSR,1974,5599508.5,USSR_IP
CYP,USSR,1975,2824018,USSR_IP
CYP,USSR,1976,8443598,USSR_IP
CYP,USSR,1977,6279497.5,USSR_IP
CYP,USSR,1978,5294149,USSR_IP
CYP,USSR,1979,5155038.5,USSR_IP
CYP,USSR,1980,10239081,USSR_IP
CYP,USSR,1981,12693132,USSR_IP
CYP,USSR,1982,17028010,USSR_IP
CYP,USSR,1983,14838156,USSR_IP
CYP,USSR,1984,14829355,USSR_IP
CYP,USSR,1985,12007035,USSR_IP
CYP,USSR,1986,12293235,USSR_IP
CYP,USSR,1987,12768888,USSR_IP
CYP,USSR,1988,9156361,USSR_IP
CZSK,EDEU,1953,22941466,EDEU_IP
CZSK,EDEU,1954,30219234,EDEU_IP
CZSK,EDEU,1955,27808412,EDEU_IP
CZSK,EDEU,1956,41417080,EDEU_IP
CZSK,EDEU,1957,46747244,EDEU_IP
CZSK,EDEU,1958,57051300,EDEU_IP
CZSK,EDEU,1959,62363904,EDEU_IP
CZSK,EDEU,1960,73445608,EDEU_IP
CZSK,EDEU,1961,89211072,EDEU_IP
CZSK,EDEU,1962,92665208,EDEU_IP
CZSK,EDEU,1963,89090208,EDEU_IP
CZSK,EDEU,1964,103036640,EDEU_IP
CZSK,EDEU,1965,108369688,EDEU_IP
CZSK,EDEU,1966,121167000,EDEU_IP
CZSK,EDEU,1967,133016848,EDEU_IP
CZSK,EDEU,1968,158228240,EDEU_IP
CZSK,EDEU,1969,179575360,EDEU_IP
CZSK,EDEU,1970,240399760,EDEU_IP
CZSK,EDEU,1971,256085744,EDEU_IP
CZSK,EDEU,1972,293114016,EDEU_IP
CZSK,EDEU,1973,396489056,EDEU_IP
CZSK,EDEU,1974,457740320,EDEU_IP
CZSK,USSR,1950,75113896,USSR_IP
CZSK,USSR,1951,99436552,USSR_IP
CZSK,USSR,1952,117595288,USSR_IP
CZSK,USSR,1953,122702432,USSR_IP
CZSK,USSR,1954,124972272,USSR_IP
CZSK,USSR,1955,151839344,USSR_IP
CZSK,USSR,1956,155748272,USSR_IP
CZSK,USSR,1957,151475952,USSR_IP
CZSK,USSR,1958,201182224,USSR_IP
CZSK,USSR,1959,228603664,USSR_IP
CZSK,USSR,1960,256317552,USSR_IP
CZSK,USSR,1961,274083424,USSR_IP
CZSK,USSR,1962,324019968,USSR_IP
CZSK,USSR,1963,373432672,USSR_IP
CZSK,USSR,1964,380635072,USSR_IP
CZSK,USSR,1965,406781920,USSR_IP
CZSK,USSR,1966,361210464,USSR_IP
CZSK,USSR,1967,391232544,USSR_IP
CZSK,USSR,1968,453750368,USSR_IP
CZSK,USSR,1969,510889312,USSR_IP
CZSK,USSR,1970,565532864,USSR_IP
CZSK,USSR,1971,608484864,USSR_IP
CZSK,USSR,1972,733963008,USSR_IP
CZSK,USSR,1973,850963968,USSR_IP
CZSK,USSR,1974,944699392,USSR_IP
CZSK,USSR,1975,1302974336,USSR_IP
CZSK,USSR,1976,1804656640,USSR_IP
CZSK,USSR,1977,2096233856,USSR_IP
CZSK,USSR,1978,2570267392,USSR_IP
CZSK,USSR,1979,2524699904,USSR_IP
CZSK,USSR,1980,2567685376,USSR_IP
CZSK,USSR,1981,3119926272,USSR_IP
CZSK,USSR,1982,4110961408,USSR_IP
CZSK,USSR,1983,5291364352,USSR_IP
CZSK,USSR,1984,6118733824,USSR_IP
CZSK,USSR,1985,6806141952,USSR_IP
CZSK,USSR,1986,7008640512,USSR_IP
CZSK,USSR,1987,7349984768,USSR_IP
CZSK,USSR,1988,6935740416,USSR_IP
DAHM,USSR,1965,0,USSR_IP
DAHM,USSR,1966,0,USSR_IP
DAHM,USSR,1967,0,USSR_IP
DAHM,USSR,1968,0,USSR_IP
DAHM,USSR,1969,0,USSR_IP
DAHM,USSR,1970,0,USSR_IP
DAHM,USSR,1971,454772,USSR_IP
DAHM,USSR,1972,0,USSR_IP
DAHM,USSR,1973,1271360.5,USSR_IP
DNK,EDEU,1953,5347068.5,EDEU_IP
DNK,EDEU,1954,6133443,EDEU_IP
DNK,EDEU,1955,5916529,EDEU_IP
DNK,EDEU,1956,5444075.5,EDEU_IP
DNK,EDEU,1957,3894227.5,EDEU_IP
DNK,EDEU,1958,5213882,EDEU_IP
DNK,EDEU,1959,6199348,EDEU_IP
DNK,EDEU,1960,6893710.5,EDEU_IP
DNK,EDEU,1961,4762989,EDEU_IP
DNK,EDEU,1962,9104468,EDEU_IP
DNK,EDEU,1963,6177681,EDEU_IP
DNK,EDEU,1964,7375895.5,EDEU_IP
DNK,EDEU,1965,8682146,EDEU_IP
DNK,EDEU,1966,6079466.5,EDEU_IP
DNK,EDEU,1967,6074283.5,EDEU_IP
DNK,EDEU,1968,8318756.5,EDEU_IP
DNK,EDEU,1969,9530861,EDEU_IP
DNK,EDEU,1970,10030745,EDEU_IP
DNK,EDEU,1971,10876976,EDEU_IP
DNK,EDEU,1972,14157761,EDEU_IP
DNK,EDEU,1973,22729956,EDEU_IP
DNK,EDEU,1974,22074232,EDEU_IP
DNK,USSR,1950,703934,USSR_IP
DNK,USSR,1951,174603.25,USSR_IP
DNK,USSR,1952,6154764.5,USSR_IP
DNK,USSR,1953,9734131,USSR_IP
DNK,USSR,1954,9996036,USSR_IP
DNK,USSR,1955,3884922,USSR_IP
DNK,USSR,1956,2514286.5,USSR_IP
DNK,USSR,1957,4468751.5,USSR_IP
DNK,USSR,1958,5598216.5,USSR_IP
DNK,USSR,1959,5195537.5,USSR_IP
DNK,USSR,1960,6940479,USSR_IP
DNK,USSR,1961,2095239,USSR_IP
DNK,USSR,1962,9559528,USSR_IP
DNK,USSR,1963,12571433,USSR_IP
DNK,USSR,1964,13880958,USSR_IP
DNK,USSR,1965,12178576,USSR_IP
DNK,USSR,1966,8599210,USSR_IP
DNK,USSR,1967,7435189,USSR_IP
DNK,USSR,1968,9013896,USSR_IP
DNK,USSR,1969,8912044,USSR_IP
DNK,USSR,1970,11712972,USSR_IP
DNK,USSR,1971,11066118,USSR_IP
DNK,USSR,1972,12837132,USSR_IP
DNK,USSR,1973,15801195,USSR_IP
DNK,USSR,1974,26006608,USSR_IP
DNK,USSR,1975,27826910,USSR_IP
DNK,USSR,1976,43435816,USSR_IP
DNK,USSR,1977,43182296,USSR_IP
DNK,USSR,1978,39243928,USSR_IP
DNK,USSR,1979,57181276,USSR_IP
DNK,USSR,1980,58384544,USSR_IP
DNK,USSR,1981,158322128,USSR_IP
DNK,USSR,1982,55688544,USSR_IP
DNK,USSR,1983,63452640,USSR_IP
DNK,USSR,1984,116501848,USSR_IP
DNK,USSR,1985,127767168,USSR_IP
DNK,USSR,1986,139715296,USSR_IP
DNK,USSR,1987,81188848,USSR_IP
DNK,USSR,1988,107027696,USSR_IP
DOM,USSR,1972,1497665.5,USSR_IP
DOM,USSR,1973,9444392,USSR_IP
DZA,EDEU,1960,18707.49,EDEU_IP
DZA,EDEU,1965,0,EDEU_IP
DZA,EDEU,1966,9821.4316,EDEU_IP
DZA,EDEU,1967,69704.891,EDEU_IP
DZA,EDEU,1968,68750.055,EDEU_IP
DZA,EDEU,1969,278952.03,EDEU_IP
DZA,EDEU,1970,388206.09,EDEU_IP
DZA,EDEU,1973,83998.359,EDEU_IP
DZA,EDEU,1974,4309384.5,EDEU_IP
DZA,EDEU,1977,14410919,EDEU_TOTAL
DZA,EDEU,1978,67946192,EDEU_TOTAL
DZA,USSR,1950,207039.41,USSR_IP
DZA,USSR,1958,87301.625,USSR_IP
DZA,USSR,1959,0,USSR_IP
DZA,USSR,1960,0,USSR_IP
DZA,USSR,1961,0,USSR_IP
DZA,USSR,1962,43650.813,USSR_IP
DZA,USSR,1963,261904.88,USSR_IP
DZA,USSR,1964,1484127.6,USSR_IP
DZA,USSR,1965,1484127.6,USSR_IP
DZA,USSR,1966,2313493,USSR_IP
DZA,USSR,1967,6461533,USSR_IP
DZA,USSR,1968,12680566,USSR_IP
DZA,USSR,1969,28212984,USSR_IP
DZA,USSR,1970,28416688,USSR_IP
DZA,USSR,1971,35017444,USSR_IP
DZA,USSR,1972,31343998,USSR_IP
DZA,USSR,1973,31541850,USSR_IP
DZA,USSR,1974,38201096,USSR_IP
DZA,USSR,1975,92779328,USSR_IP
DZA,USSR,1976,47819992,USSR_IP
DZA,USSR,1977,33892080,USSR_IP
DZA,USSR,1978,43109500,USSR_IP
DZA,USSR,1979,27123434,USSR_IP
DZA,USSR,1980,45385996,USSR_IP
DZA,USSR,1981,63997708,USSR_IP
DZA,USSR,1982,40050572,USSR_IP
DZA,USSR,1983,11909573,USSR_IP
DZA,USSR,1984,147785696,USSR_IP
DZA,USSR,1985,280061536,USSR_IP
DZA,USSR,1986,255913088,USSR_IP
DZA,USSR,1987,120665992,USSR_IP
DZA,USSR,1988,227382976,USSR_IP
ECU,EDEU,1966,176785.78,EDEU_IP
ECU,EDEU,1967,428187.19,EDEU_IP
ECU,USSR,1967,88514.156,USSR_IP
ECU,USSR,1968,5703708,USSR_IP
ECU,USSR,1969,6365745.5,USSR_IP
ECU,USSR,1970,356481.75,USSR_IP
ECU,USSR,1971,1667497.3,USSR_IP
ECU,USSR,1972,1230225.1,USSR_IP
ECU,USSR,1973,423786.84,USSR_IP
ECU,USSR,1974,2737537.8,USSR_IP
ECU,USSR,1975,8885325,USSR_IP
ECU,USSR,1976,6007944.5,USSR_IP
ECU,USSR,1977,8430010,USSR_IP
ECU,USSR,1978,2773125.8,USSR_IP
ECU,USSR,1981,2584230.5,USSR_IP
ECU,USSR,1982,5299534,USSR_IP
ECU,USSR,1983,3807158.5,USSR_IP
ECU,USSR,1984,3453411.3,USSR_IP
ECU,USSR,1985,4925963.5,USSR_IP
EDEU,AFG,1981,2506072.5,EDEU_TOTAL
EDEU,AFG,1982,4688937,EDEU_TOTAL
EDEU,AFG,1983,4449062.5,EDEU_TOTAL
EDEU,AFG,1984,2001282.1,EDEU_TOTAL
EDEU,ALB,1953,1068977.8,EDEU_XP
EDEU,ALB,1954,858023.5,EDEU_XP
EDEU,ALB,1955,2198177,EDEU_XP
EDEU,ALB,1956,1636526,EDEU_XP
EDEU,ALB,1958,2118576.5,EDEU_XP
EDEU,ALB,1959,2480342.8,EDEU_XP
EDEU,ALB,1960,1785714.9,EDEU_XP
EDEU,ALB,1961,1443329.9,EDEU_XP
EDEU,ALB,1962,1089286.1,EDEU_XP
EDEU,ALB,1963,1473214.9,EDEU_XP
EDEU,ALB,1964,1625000.6,EDEU_XP
EDEU,ALB,1965,1946429.3,EDEU_XP
EDEU,ALB,1966,2026786.5,EDEU_XP
EDEU,ALB,1967,2688617.3,EDEU_XP
EDEU,ALB,1968,2927085.5,EDEU_XP
EDEU,ALB,1969,3328404.8,EDEU_XP
EDEU,ALB,1970,2937160.5,EDEU_XP
EDEU,ALB,1971,3807644.5,EDEU_XP
EDEU,ALB,1972,4143735.3,EDEU_XP
EDEU,ALB,1973,5131536,EDEU_XP
EDEU,ALB,1974,6049999,EDEU_XP
EDEU,ARG,1953,2859.1848,EDEU_XP
EDEU,ARG,1954,1161.5438,EDEU_XP
EDEU,ARG,1955,723909.88,EDEU_XP
EDEU,ARG,1956,600339.44,EDEU_XP
EDEU,ARG,1958,723135.5,EDEU_XP
EDEU,ARG,1961,761511.5,EDEU_XP
EDEU,AUT,1958,4875307,EDEU_XP
EDEU,AUT,1959,5714001.5,EDEU_XP
EDEU,BGR,1953,7121872,EDEU_XP
EDEU,BGR,1954,8524749,EDEU_XP
EDEU,BGR,1958,13215788,EDEU_XP
EDEU,BGR,1959,18159398,EDEU_XP
EDEU,BGR,1960,24651372,EDEU_XP
EDEU,BGR,1961,31133422,EDEU_XP
EDEU,BGR,1962,23919652,EDEU_XP
EDEU,BGR,1963,36687512,EDEU_XP
EDEU,BGR,1964,32633940,EDEU_XP
EDEU,BGR,1965,36473228,EDEU_XP
EDEU,BGR,1966,39473228,EDEU_XP
EDEU,BGR,1967,47544168,EDEU_XP
EDEU,BGR,1968,66312552,EDEU_XP
EDEU,BGR,1969,67688128,EDEU_XP
EDEU,BGR,1970,75671728,EDEU_XP
EDEU,BGR,1971,87739848,EDEU_XP
EDEU,BGR,1972,114530328,EDEU_XP
EDEU,BGR,1973,157916912,EDEU_XP
EDEU,BGR,1974,196492736,EDEU_XP
EDEU,BOL,1955,158506.06,EDEU_XP
EDEU,BOL,1956,229270.89,EDEU_XP
EDEU,BOL,1957,87473.188,EDEU_XP
EDEU,BOL,1958,35739.809,EDEU_XP
EDEU,BOL,1959,30180.285,EDEU_XP
EDEU,BOL,1961,38457.215,EDEU_XP
EDEU,BRA,1953,18227.303,EDEU_XP
EDEU,BRA,1954,111150.81,EDEU_XP
EDEU,BRA,1955,185936.36,EDEU_XP
EDEU,BRA,1956,156629.72,EDEU_XP
EDEU,BRA,1958,348661.72,EDEU_XP
EDEU,CHL,1955,52180.125,EDEU_XP
EDEU,CHL,1956,168245.16,EDEU_XP
EDEU,CHL,1957,145103.64,EDEU_XP
EDEU,CHL,1959,77436.258,EDEU_XP
EDEU,CHL,1961,159386.13,EDEU_XP
EDEU,CHL,1964,44642.875,EDEU_XP
EDEU,CHL,1965,223214.36,EDEU_XP
EDEU,CHL,1966,321428.69,EDEU_XP
EDEU,CHL,1967,425471.44,EDEU_XP
EDEU,CHL,1968,250000.19,EDEU_XP
EDEU,CHL,1969,348690.03,EDEU_XP
EDEU,CHL,1970,421220.72,EDEU_XP
EDEU,CHL,1971,398338.19,EDEU_XP
EDEU,CHN,1953,21576034,EDEU_XP
EDEU,CHN,1954,34933968,EDEU_XP
EDEU,CHN,1955,34811288,EDEU_XP
EDEU,CHN,1956,33923604,EDEU_XP
EDEU,CHN,1958,47619324,EDEU_XP
EDEU,CHN,1959,38062104,EDEU_XP
EDEU,CHN,1960,34693892,EDEU_XP
EDEU,CHN,1961,20498828,EDEU_XP
EDEU,CHN,1962,8205360,EDEU_XP
EDEU,CHN,1963,3901787,EDEU_XP
EDEU,CHN,1964,5857145,EDEU_XP
EDEU,CHN,1965,9875004,EDEU_XP
EDEU,CHN,1966,13562505,EDEU_XP
EDEU,CHN,1967,12727933,EDEU_XP
EDEU,CHN,1968,16343762,EDEU_XP
EDEU,CHN,1969,13271354,EDEU_XP
EDEU,CHN,1970,20229978,EDEU_XP
EDEU,CHN,1971,21650852,EDEU_XP
EDEU,CHN,1972,22878440,EDEU_XP
EDEU,CHN,1973,26329668,EDEU_XP
EDEU,CHN,1974,40482100,EDEU_XP
EDEU,COG,1955,10900.643,EDEU_XP
EDEU,COG,1958,86966.875,EDEU_XP
EDEU,COG,1959,146930.33,EDEU_XP
EDEU,COG,1960,85034.047,EDEU_XP
EDEU,COG,1962,44642.875,EDEU_XP
EDEU,COG,1963,44642.875,EDEU_XP
