iso_o,iso_d,year,FLOW_EDEU,FLOWU,FLOWP,fx_GBR,fx_EDEU
EDEU,GRC,1953,7237566,1723230.1,615439.56,.35714298,4.1999998
EDEU,GRC,1954,9203519.250000002,2191314.3,782612.5,.35714298,4.1999998
EDEU,GRC,1955,11579265,2756968,984631.75,.35714298,4.1999998
EDEU,GRC,1956,14655861,3489490.8,1246247.1,.35714298,4.1999998
EDEU,GRC,1957,12150873,2893065.3,1033237.9,.35714298,4.1999998
EDEU,GRC,1958,13953960,3322371.5,1186561.6,.35714298,4.1999998
EDEU,GRC,1959,10979170,2614088.3,933603.25,.35714298,4.1999998
EDEU,GRC,1960,13200000,3142857.3,1122449.4,.35714298,4.1999998
EDEU,GRC,1961,28100000,6966942,2488194.5,.35714298,4.0333333
EDEU,GRC,1962,24800000,6200000,2214286.5,.35714298,4
EDEU,GRC,1963,21200000,5300000,1892857.9,.35714298,4
EDEU,GRC,1964,29700000,7425000,2651786.8,.35714298,4
EDEU,GRC,1965,54500000,13625000,4866073,.35714298,4
EDEU,GRC,1966,40300000,10075000,3598215.5,.35714298,4
EDEU,GRC,1967,46500000,11625000,4209451.5,.36210334,4
EDEU,HUN,1953,179062510.5,42633932,15226410,.35714298,4.1999998
EDEU,HUN,1954,197090228.25,46926248,16759380,.35714298,4.1999998
EDEU,HUN,1955,193837106.25,46151696,16482754,.35714298,4.1999998
EDEU,HUN,1956,200335995,47699048,17035380,.35714298,4.1999998
EDEU,HUN,1957,265760943.75,63276420,22598730,.35714298,4.1999998
EDEU,HUN,1958,274997620.0000001,65475628,23384162,.35714298,4.1999998
EDEU,HUN,1959,367944630,87605872,31287822,.35714298,4.1999998
EDEU,HUN,1960,395800000,94238096,33656476,.35714298,4.1999998
EDEU,HUN,1961,417500000,103512400,36968728,.35714298,4.0333333
EDEU,HUN,1962,472600000,118150000,42196444,.35714298,4
EDEU,HUN,1963,511800000,127950000,45696444,.35714298,4
EDEU,HUN,1964,521900000,130475000,46598232,.35714298,4
EDEU,HUN,1965,531799999.9999999,132950000,47482160,.35714298,4
EDEU,HUN,1966,592100000,148024992,52866088,.35714298,4
EDEU,HUN,1967,770500000,192624992,69750152,.36210334,4
EDEU,HUN,1968,812700000,203175008,84656320,.41666698,4
EDEU,HUN,1969,779200000,197599328,82333120,.41666698,3.9433334
EDEU,HUN,1970,1123600000,306994528,127914488,.41666698,3.6600001
EDEU,HUN,1971,1285500000,366511488,150606992,.41092023,3.5073936
EDEU,HUN,1972,1219400000,382419904,153117280,.40039048,3.1886415
EDEU,HUN,1973,1155200000,432238272,176427104,.40817094,2.6726
EDEU,HUN,1974,1703000000,658100672,281506784,.42775643,2.58775
EDEU,IDN,1953,145003.5,34524.645,12330.234,.35714298,4.1999998
EDEU,IDN,1954,1001364.75,238420.19,85150.094,.35714298,4.1999998
EDEU,IDN,1955,28249413.75,6726051,2402162,.35714298,4.1999998
EDEU,IDN,1956,17446653,4153965.3,1483559.5,.35714298,4.1999998
EDEU,IDN,1957,2550170.250000001,607183.44,216851.31,.35714298,4.1999998
EDEU,IDN,1958,1783940,424747.63,151695.64,.35714298,4.1999998
EDEU,IDN,1959,3418440,813914.31,290683.78,.35714298,4.1999998
EDEU,IDN,1960,8300000.000000001,1976190.6,705782.63,.35714298,4.1999998
EDEU,IDN,1961,6900000,1710743.9,610980.19,.35714298,4.0333333
EDEU,IDN,1962,4000000,1000000,357143,.35714298,4
EDEU,IDN,1963,1400000,350000,125000.05,.35714298,4
EDEU,IDN,1964,23300000,5825000,2080357.9,.35714298,4
EDEU,IDN,1965,60400000,15100000,5392859,.35714298,4
EDEU,IDN,1966,108900000,27225000,9723218,.35714298,4
EDEU,IDN,1967,37200000,9300000,3367561,.36210334,4
EDEU,IND,1953,3208990.5,764045.38,272873.44,.35714298,4.1999998
EDEU,IND,1954,20307845.25,4835201.5,1726858.3,.35714298,4.1999998
EDEU,IND,1955,13466412,3206288.8,1145103.5,.35714298,4.1999998
EDEU,IND,1956,24390009,5807145.5,2073981.3,.35714298,4.1999998
EDEU,IND,1957,30673494,7303213,2608291.3,.35714298,4.1999998
EDEU,IND,1958,39382110.00000001,9376693,3348820.3,.35714298,4.1999998
EDEU,IND,1959,53116580.00000001,12646805,4516717.5,.35714298,4.1999998
EDEU,IND,1960,56800000,13523810,4829934,.35714298,4.1999998
EDEU,IND,1961,80600000,19983472,7136957,.35714298,4.0333333
EDEU,IND,1962,104100000,26025000,9294646,.35714298,4
EDEU,IND,1963,105900000,26475000,9455361,.35714298,4
EDEU,IND,1964,90500000,22625000,8080360,.35714298,4
EDEU,IND,1965,116500000,29125000,10401789,.35714298,4
EDEU,IND,1966,112900000,28225000,10080361,.35714298,4
EDEU,IND,1967,107900000,26975000,9767738,.36210334,4
EDEU,IND,1968,109900000,27475000,11447925,.41666698,4
EDEU,IND,1969,124100000,31470836,13112858,.41666698,3.9433334
EDEU,IND,1970,133500000,36475408,15198098,.41666698,3.6600001
EDEU,IND,1971,206100000,58761584,24146324,.41092023,3.5073936
EDEU,IND,1972,130900000,41051964,16436815,.40039048,3.1886415
EDEU,IND,1973,127900000,47856020,19533436,.40817094,2.6726
EDEU,IND,1974,174800000,67549032,28894532,.42775643,2.58775
EDEU,IRL,1960,6800000,1619047.8,578231.56,.35714298,4.1999998
EDEU,IRL,1961,6300000,1561983.5,557851.44,.35714298,4.0333333
EDEU,IRL,1962,5300000,1325000,473214.47,.35714298,4
EDEU,IRL,1963,7700000,1925000,687500.25,.35714298,4
EDEU,IRL,1964,12800000,3200000,1142857.5,.35714298,4
EDEU,IRL,1965,10500000,2625000,937500.31,.35714298,4
EDEU,IRL,1966,8700000,2175000,776786,.35714298,4
EDEU,IRL,1967,10500000,2625000,950521.25,.36210334,4
EDEU,IRN,1953,3452764.500000001,822086.81,293602.53,.35714298,4.1999998
EDEU,IRN,1954,5640426,1342958.6,479628.25,.35714298,4.1999998
EDEU,IRN,1955,4136802.75,984953.06,351769.06,.35714298,4.1999998
EDEU,IRN,1956,5074071.750000001,1208112.4,431468.88,.35714298,4.1999998
EDEU,IRN,1957,6816215.25,1622908.5,579610.38,.35714298,4.1999998
EDEU,IRN,1958,7196470.000000001,1713445.4,611945,.35714298,4.1999998
EDEU,IRN,1959,8420010.000000002,2004764.4,715987.56,.35714298,4.1999998
EDEU,IRN,1960,6800000,1619047.8,578231.56,.35714298,4.1999998
EDEU,IRN,1961,14100000,3495867.8,1248524.6,.35714298,4.0333333
EDEU,IRN,1962,12100000,3025000,1080357.5,.35714298,4
EDEU,IRN,1963,10600000,2650000,946428.94,.35714298,4
EDEU,IRN,1964,12400000,3100000,1107143.3,.35714298,4
EDEU,IRN,1965,11800000,2950000,1053571.8,.35714298,4
EDEU,IRN,1966,9700000,2425000,866071.75,.35714298,4
EDEU,IRN,1967,17700000,4425000,1602307.3,.36210334,4
EDEU,IRN,1968,14700000,3675000,1531251.1,.41666698,4
EDEU,IRN,1969,14400000,3651732.8,1521556.5,.41666698,3.9433334
EDEU,IRN,1970,9000000,2459016.3,1024590.9,.41666698,3.6600001
EDEU,IRN,1971,3700000,1054914.4,433485.66,.41092023,3.5073936
EDEU,IRN,1972,1600000,501781.09,200908.38,.40039048,3.1886415
EDEU,IRN,1973,4200000,1571503.4,641442,.40817094,2.6726
EDEU,IRN,1974,16200000,6260265,2677868.5,.42775643,2.58775
EDEU,IRQ,1955,375117.75,89313.758,31897.781,.35714298,4.1999998
EDEU,IRQ,1956,674581.5000000001,160614.66,57362.398,.35714298,4.1999998
EDEU,IRQ,1957,2779233.750000001,661722.38,236329.5,.35714298,4.1999998
EDEU,IRQ,1958,2787990,663807.19,237074.08,.35714298,4.1999998
EDEU,IRQ,1959,7285200.000000001,1734571.5,619490.06,.35714298,4.1999998
EDEU,IRQ,1960,9300000,2214285.8,790816.63,.35714298,4.1999998
EDEU,IRQ,1961,11100000,2752066.3,982881.13,.35714298,4.0333333
EDEU,IRQ,1962,7000000,1750000,625000.25,.35714298,4
EDEU,IRQ,1963,9800000,2450000,875000.31,.35714298,4
EDEU,IRQ,1964,16000000,4000000,1428572,.35714298,4
EDEU,IRQ,1965,12700000,3175000,1133929,.35714298,4
EDEU,IRQ,1966,12100000,3025000,1080357.5,.35714298,4
EDEU,IRQ,1967,7800000,1950000,706101.5,.36210334,4
EDEU,IRQ,1968,17700000,4425000,1843751.4,.41666698,4
EDEU,IRQ,1969,25800000,6542688,2726122,.41666698,3.9433334
EDEU,IRQ,1970,46400000,12677595,5282335.5,.41666698,3.6600001
EDEU,IRQ,1971,103000000,29366536,12067304,.41092023,3.5073936
EDEU,IRQ,1972,103800000,32553048,13033930,.40039048,3.1886415
EDEU,IRQ,1973,122500000,45835516,18708726,.40817094,2.6726
EDEU,IRQ,1974,148100000,57231188,24481008,.42775643,2.58775
EDEU,ISL,1953,5726587.500000001,1363473.3,486954.91,.35714298,4.1999998
EDEU,ISL,1954,5638324.500000001,1342458.3,479449.53,.35714298,4.1999998
EDEU,ISL,1955,6524106.750000001,1553358.9,554771.25,.35714298,4.1999998
EDEU,ISL,1956,10558986.75,2514044.5,897873.38,.35714298,4.1999998
EDEU,ISL,1957,15459684.75,3680877.5,1314599.6,.35714298,4.1999998
EDEU,ISL,1958,15429680,3673733.5,1312048.1,.35714298,4.1999998
EDEU,ISL,1959,19763440,4705581,1680565.3,.35714298,4.1999998
EDEU,ISL,1960,9900000,2357143,841837.06,.35714298,4.1999998
EDEU,ISL,1961,6100000,1512396.8,540141.88,.35714298,4.0333333
EDEU,ISL,1962,5500000,1375000,491071.59,.35714298,4
EDEU,ISL,1963,4700000,1175000,419643,.35714298,4
EDEU,ISL,1964,8199999.999999999,2050000,732143.13,.35714298,4
EDEU,ISL,1965,6900000,1725000,616071.63,.35714298,4
EDEU,ISL,1966,4500000,1125000,401785.84,.35714298,4
EDEU,ISL,1967,6800000,1700000,615575.69,.36210334,4
EDEU,ITA,1953,20630425.5,4912006.5,1754288.6,.35714298,4.1999998
EDEU,ITA,1954,30566317.5,7277695,2599177.8,.35714298,4.1999998
EDEU,ITA,1955,40150208.25000001,9559574,3414134.8,.35714298,4.1999998
EDEU,ITA,1956,32598468,7761540.5,2771979.8,.35714298,4.1999998
EDEU,ITA,1957,23228930.25,5530698,1975250,.35714298,4.1999998
EDEU,ITA,1958,25138610,5985383.5,2137637.8,.35714298,4.1999998
EDEU,ITA,1959,32722690,7791117,2782542.8,.35714298,4.1999998
EDEU,ITA,1960,56200000,13380953,4778913.5,.35714298,4.1999998
EDEU,ITA,1961,57900000,14355372,5126920.5,.35714298,4.0333333
EDEU,ITA,1962,52900000,13225000,4723216,.35714298,4
EDEU,ITA,1963,59500000,14875000,5312502,.35714298,4
EDEU,ITA,1964,55500000,13875000,4955359,.35714298,4
EDEU,ITA,1965,67000000,16750000,5982145,.35714298,4
EDEU,ITA,1966,85600000,21400000,7642860,.35714298,4
EDEU,ITA,1967,124800000,31200000,11297624,.36210334,4
EDEU,ITA,1968,130000000,32500000,13541677,.41666698,4
EDEU,ITA,1969,135200000,34285712,14285724,.41666698,3.9433334
EDEU,ITA,1970,192000000,52459016,21857940,.41666698,3.6600001
EDEU,ITA,1971,165300000,47129012,19366264,.41092023,3.5073936
EDEU,ITA,1972,201000000,63036248,25239114,.40039048,3.1886415
EDEU,ITA,1973,200500000,75020576,30621218,.40817094,2.6726
EDEU,ITA,1974,274500000,106076712,45374996,.42775643,2.58775
EDEU,JPN,1953,38877.75000000001,9256.6074,3305.9324,.35714298,4.1999998
EDEU,JPN,1954,15226418.25,3625337.8,1294764,.35714298,4.1999998
EDEU,JPN,1955,13479021,3209290.8,1146175.6,.35714298,4.1999998
EDEU,JPN,1956,17735609.25,4222764.5,1508130.8,.35714298,4.1999998
EDEU,JPN,1957,8470095.750000002,2016689.5,720246.5,.35714298,4.1999998
EDEU,JPN,1958,4086250,972916.69,347470.38,.35714298,4.1999998
EDEU,JPN,1959,3110220,740528.63,264474.59,.35714298,4.1999998
EDEU,JPN,1960,5900000,1404762,501700.91,.35714298,4.1999998
EDEU,JPN,1961,44000000,10909091,3896105.3,.35714298,4.0333333
EDEU,JPN,1962,13200000,3300000,1178571.9,.35714298,4
EDEU,JPN,1963,28700000,7175000,2562501,.35714298,4
EDEU,JPN,1964,41200000,10300000,3678572.8,.35714298,4
EDEU,JPN,1965,14400000,3600000,1285714.8,.35714298,4
EDEU,JPN,1966,32100000,8025000,2866072.5,.35714298,4
EDEU,JPN,1967,44400000,11100000,4019347,.36210334,4
EDEU,JPN,1968,62200000,15550000,6479171.5,.41666698,4
EDEU,JPN,1969,69600000,17650042,7354190,.41666698,3.9433334
EDEU,JPN,1970,116300000,31775956,13239992,.41666698,3.6600001
EDEU,JPN,1971,40600000,11575547,4756626.5,.41092023,3.5073936
EDEU,JPN,1972,43800000,13736257,5499866.5,.40039048,3.1886415
EDEU,JPN,1973,50300000,18820624,7682032,.40817094,2.6726
EDEU,JPN,1974,51400000,19862816,8496447,.42775643,2.58775
EDEU,KHM,1960,10000,2380.9524,850.34045,.35714298,4.1999998
EDEU,KHM,1961,40000,9917.3555,3541.9138,.35714298,4.0333333
EDEU,KHM,1962,400000,100000,35714.297,.35714298,4
EDEU,KHM,1963,1500000,375000,133928.63,.35714298,4
EDEU,KHM,1964,800000,200000,71428.594,.35714298,4
EDEU,KHM,1965,4800000,1200000,428571.59,.35714298,4
EDEU,KHM,1966,5500000,1375000,491071.59,.35714298,4
EDEU,KHM,1967,2300000,575000,208209.42,.36210334,4
EDEU,KHM,1968,5700000,1425000,593750.44,.41666698,4
EDEU,KWT,1960,800000,190476.2,68027.242,.35714298,4.1999998
EDEU,KWT,1965,2200000,550000,196428.64,.35714298,4
EDEU,KWT,1966,2900000,725000,258928.66,.35714298,4
EDEU,KWT,1967,6100000,1525000,552207.63,.36210334,4
EDEU,KWT,1968,8000000,2000000,833334,.41666698,4
EDEU,KWT,1969,8900000,2256973.8,940406.44,.41666698,3.9433334
EDEU,KWT,1970,8900000,2431694,1013206.6,.41666698,3.6600001
EDEU,KWT,1971,13400000,3820500.8,1569921,.41092023,3.5073936
EDEU,KWT,1972,9900000,3104770.5,1243120.5,.40039048,3.1886415
EDEU,KWT,1973,10200000,3816508.3,1557787.8,.40817094,2.6726
EDEU,KWT,1974,27800000,10742924,4595355,.42775643,2.58775
EDEU,LBN,1953,1653880.5,393781.09,140636.16,.35714298,4.1999998
EDEU,LBN,1954,1375431.75,327483.75,116958.52,.35714298,4.1999998
EDEU,LBN,1955,2604809.25,620192.69,221497.47,.35714298,4.1999998
EDEU,LBN,1956,3537875.250000001,842351.31,300839.88,.35714298,4.1999998
EDEU,LBN,1957,5562670.5,1324445.4,473016.38,.35714298,4.1999998
EDEU,LBN,1958,3465140,825033.38,294654.88,.35714298,4.1999998
EDEU,LBN,1959,7644790,1820188.1,650067.44,.35714298,4.1999998
EDEU,LBN,1960,8199999.999999999,1952381,697279.19,.35714298,4.1999998
EDEU,LBN,1961,11200000,2776859.5,991735.88,.35714298,4.0333333
EDEU,LBN,1962,5800000,1450000,517857.31,.35714298,4
EDEU,LBN,1963,6400000,1600000,571428.75,.35714298,4
EDEU,LBN,1964,10400000,2600000,928571.75,.35714298,4
EDEU,LBN,1965,15300000,3825000,1366071.9,.35714298,4
EDEU,LBN,1966,15400000,3850000,1375000.5,.35714298,4
EDEU,LBN,1967,17200000,4300000,1557044.4,.36210334,4
EDEU,LBN,1968,14900000,3725000,1552084.5,.41666698,4
EDEU,LBN,1969,15300000,3879966.3,1616653.9,.41666698,3.9433334
EDEU,LBN,1970,18100000,4945355,2060566.1,.41666698,3.6600001
