iso_o,iso_d,year,FLOW_USSR,FLOWU,FLOWP,fx_GBR,fx_USSR
USSR,SYR,1976,138500000,183687008,102223632,.55650985,.75400001
USSR,SYR,1977,100800000,137502048,78826072,.57327199,.73308003
USSR,SYR,1978,131200000,192193472,100229776,.52150458,.68264544
USSR,SYR,1979,133300000,203538864,96107216,.47218117,.65491176
USSR,SYR,1980,167600000,257132448,110642808,.43029499,.65180415
USSR,SYR,1981,278500000,386694880,192435360,.49764132,.72020608
USSR,SYR,1982,210800000,290837632,166489072,.57244682,.72480303
USSR,SYR,1983,205000000,275762272,181927152,.65972459,.74339396
USSR,SYR,1984,249300000,306191264,230196640,.75180668,.81419694
USSR,SYR,1985,321600000,385033664,300035936,.77924597,.83525163
USSR,SYR,1986,295100000,420373024,286777344,.68219733,.70199555
USSR,SYR,1987,250100000,395360768,241931728,.6119265,.63258678
USSR,SYR,1988,170500000,280507424,157692896,.56217015,.60782707
USSR,TCD,1967,0,0,0,.36210334,.89999998
USSR,TCD,1968,200000,222222.23,92592.672,.41666698,.89999998
USSR,TGO,1960,0,0,0,.35714298,.89999998
USSR,TGO,1961,100000,111111.12,39682.555,.35714298,.89999998
USSR,TGO,1962,400000,444444.47,158730.22,.35714298,.89999998
USSR,TGO,1963,200000,222222.23,79365.109,.35714298,.89999998
USSR,TGO,1964,600000,666666.69,238095.33,.35714298,.89999998
USSR,TGO,1965,700000,777777.81,277777.88,.35714298,.89999998
USSR,TGO,1966,600000,666666.69,238095.33,.35714298,.89999998
USSR,TGO,1967,600000,666666.69,241402.23,.36210334,.89999998
USSR,TGO,1968,700000,777777.81,324074.34,.41666698,.89999998
USSR,TGO,1969,1000000,1111111.1,462963.31,.41666698,.89999998
USSR,TGO,1970,1200000,1333333.4,555556,.41666698,.89999998
USSR,TGO,1971,1800000,2012210.9,826858.19,.41092023,.89453846
USSR,TGO,1972,1400000,1700232.8,680757,.40039048,.82341665
USSR,TGO,1973,1400000,1887742.3,770521.5,.40817094,.74162668
USSR,TGO,1974,1700000,2247849,961531.88,.42775643,.75627857
USSR,TGO,1975,2800000,3878564,1753270.6,.45204118,.72191668
USSR,TGO,1976,2900000,3846153.8,2140422.5,.55650985,.75400001
USSR,TGO,1977,2100000,2864625.8,1642209.8,.57327199,.73308003
USSR,TGO,1978,1900000,2783289.8,1451498.4,.52150458,.68264544
USSR,TGO,1979,3800000,5802308.5,2739740.8,.47218117,.65491176
USSR,THA,1955,0,0,0,.35714298,.89999998
USSR,THA,1956,100000,111111.12,39682.555,.35714298,.89999998
USSR,THA,1957,600000,666666.69,238095.33,.35714298,.89999998
USSR,THA,1958,270000,300000,107142.9,.35714298,.89999998
USSR,THA,1959,787500,875000,312500.13,.35714298,.89999998
USSR,THA,1960,1300000,1444444.5,515873.22,.35714298,.89999998
USSR,THA,1961,1500000,1666666.8,595238.31,.35714298,.89999998
USSR,THA,1962,900000,1000000,357143,.35714298,.89999998
USSR,THA,1963,1400000,1555555.6,555555.75,.35714298,.89999998
USSR,THA,1964,1600000,1777777.9,634920.88,.35714298,.89999998
USSR,THA,1965,1600000,1777777.9,634920.88,.35714298,.89999998
USSR,THA,1966,2200000,2444444.5,873016.19,.35714298,.89999998
USSR,THA,1967,3400000,3777778,1367946,.36210334,.89999998
USSR,THA,1968,3000000,3333333.5,1388890,.41666698,.89999998
USSR,THA,1969,2500000,2777777.8,1157408.3,.41666698,.89999998
USSR,THA,1970,2600000,2888889,1203704.6,.41666698,.89999998
USSR,THA,1971,2500000,2794737.3,1148414.1,.41092023,.89453846
USSR,THA,1972,2800000,3400465.5,1361514,.40039048,.82341665
USSR,THA,1973,2100000,2831613.3,1155782.3,.40817094,.74162668
USSR,THA,1974,1300000,1718943.4,735289.06,.42775643,.75627857
USSR,THA,1975,4000000,5540805.5,2504672.3,.45204118,.72191668
USSR,THA,1976,7800000,10344827,5756998,.55650985,.75400001
USSR,THA,1977,5900000,8048234.5,4613827.5,.57327199,.73308003
USSR,THA,1978,5700000,8349869,4354495,.52150458,.68264544
USSR,THA,1979,7600000,11604617,5479481.5,.47218117,.65491176
USSR,THA,1980,8600000,13194147,5677375.5,.43029499,.65180415
USSR,THA,1981,8000000,11107932,5527766,.49764132,.72020608
USSR,THA,1982,8900000,12279198,7029188,.57244682,.72480303
USSR,THA,1983,7800000,10492418,6922106,.65972459,.74339396
USSR,THA,1984,11300000,13878706,10434104,.75180668,.81419694
USSR,THA,1985,13400000,16043070,12501498,.77924597,.83525163
USSR,THA,1986,10200000,14530007,9912332,.68219733,.70199555
USSR,THA,1987,24000000,37939460,23216160,.6119265,.63258678
USSR,THA,1988,24200000,39813956,22382218,.56217015,.60782707
USSR,TUN,1956,100000,111111.12,39682.555,.35714298,.89999998
USSR,TUN,1957,0,0,0,.35714298,.89999998
USSR,TUN,1958,517499.9999999999,575000,205357.22,.35714298,.89999998
USSR,TUN,1959,697500,775000,276785.81,.35714298,.89999998
USSR,TUN,1960,2900000,3222222.3,1150794.1,.35714298,.89999998
USSR,TUN,1961,2100000,2333333.5,833333.69,.35714298,.89999998
USSR,TUN,1962,1700000,1888889,674603.44,.35714298,.89999998
USSR,TUN,1963,3700000,4111111.3,1468254.5,.35714298,.89999998
USSR,TUN,1964,2800000,3111111.3,1111111.5,.35714298,.89999998
USSR,TUN,1965,5900000,6555555.5,2341270.8,.35714298,.89999998
USSR,TUN,1966,7800000,8666667,3095239.3,.35714298,.89999998
USSR,TUN,1967,5500000,6111111.5,2212854,.36210334,.89999998
USSR,TUN,1968,3000000,3333333.5,1388890,.41666698,.89999998
USSR,TUN,1969,3800000,4222222.5,1759260.8,.41666698,.89999998
USSR,TUN,1970,3100000,3444444.5,1435186.3,.41666698,.89999998
USSR,TUN,1971,3600000,4024421.8,1653716.4,.41092023,.89453846
USSR,TUN,1972,2700000,3279020.5,1312888.6,.40039048,.82341665
USSR,TUN,1973,5800000,7820646.5,3192160.5,.40817094,.74162668
USSR,TUN,1974,8100000,10710339,4581416.5,.42775643,.75627857
USSR,TUN,1975,3500000,4848205,2191588.3,.45204118,.72191668
USSR,TUN,1976,9900000,13129973,7306959.5,.55650985,.75400001
USSR,TUN,1977,6700000,9139521,5239431.5,.57327199,.73308003
USSR,TUN,1978,9600000,14062937,7333886,.52150458,.68264544
USSR,TUN,1979,12400000,18933848,8940207,.47218117,.65491176
USSR,TUN,1980,19500000,29916962,12873119,.43029499,.65180415
USSR,TUN,1981,12700000,17633842,8775328,.49764132,.72020608
USSR,TUN,1982,6200000,8554048,4896737.5,.57244682,.72480303
USSR,TUN,1983,6800000,9147236,6034656.5,.65972459,.74339396
USSR,TUN,1984,31500000,38688428,29086218,.75180668,.81419694
USSR,TUN,1985,11400000,13648582,10635603,.77924597,.83525163
USSR,TUN,1986,19700000,28062856,19144406,.68219733,.70199555
USSR,TUN,1987,18600000,29403080,17992524,.6119265,.63258678
USSR,TUN,1988,22300000,36688068,20624936,.56217015,.60782707
USSR,TUR,1951,0,0,0,.35714298,.89999998
USSR,TUR,1952,100000,111111.12,39682.555,.35714298,.89999998
USSR,TUR,1953,600000,666666.69,238095.33,.35714298,.89999998
USSR,TUR,1954,3300000,3666666.8,1309524.3,.35714298,.89999998
USSR,TUR,1955,6705000,7450000,2660715.3,.35714298,.89999998
USSR,TUR,1956,5377499.999999999,5975000,2133929.3,.35714298,.89999998
USSR,TUR,1957,8100000,9000000,3214286.8,.35714298,.89999998
USSR,TUR,1958,8482500.000000002,9425000,3366072.8,.35714298,.89999998
USSR,TUR,1959,4995000,5550000,1982143.6,.35714298,.89999998
USSR,TUR,1960,7400000,8222222.5,2936509,.35714298,.89999998
USSR,TUR,1961,5200000,5777778,2063492.9,.35714298,.89999998
USSR,TUR,1962,3900000,4333333.5,1547619.6,.35714298,.89999998
USSR,TUR,1963,7800000,8666667,3095239.3,.35714298,.89999998
USSR,TUR,1964,8900000,9888889,3531747.3,.35714298,.89999998
USSR,TUR,1965,15000000,16666667,5952383,.35714298,.89999998
USSR,TUR,1966,24700000,27444446,9801591,.35714298,.89999998
USSR,TUR,1967,25300000,28111112,10179128,.36210334,.89999998
USSR,TUR,1968,27700000,30777778,12824084,.41666698,.89999998
USSR,TUR,1969,52100000,57888892,24120390,.41666698,.89999998
USSR,TUR,1970,56200000,62444448,26018540,.41666698,.89999998
USSR,TUR,1971,68400000,76464016,31420612,.41092023,.89453846
USSR,TUR,1972,110800000,134561280,53877056,.40039048,.82341665
USSR,TUR,1973,93900000,126613568,51679980,.40817094,.74162668
USSR,TUR,1974,72300000,95599696,40893384,.42775643,.75627857
USSR,TUR,1975,38200000,52914696,23919622,.45204118,.72191668
USSR,TUR,1976,54500000,72281168,40225184,.55650985,.75400001
USSR,TUR,1977,73400000,100125496,57399144,.57327199,.73308003
USSR,TUR,1978,88800000,130082168,67838448,.52150458,.68264544
USSR,TUR,1979,290000000,442807744,209085472,.47218117,.65491176
USSR,TUR,1980,329300000,505213120,217390672,.43029499,.65180415
USSR,TUR,1981,318400000,442095680,220005072,.49764132,.72020608
USSR,TUR,1982,152800000,210815888,120680888,.57244682,.72480303
USSR,TUR,1983,129800000,174604592,115190944,.65972459,.74339396
USSR,TUR,1984,136200000,167281392,125763264,.75180668,.81419694
USSR,TUR,1985,162600000,194671872,151697280,.77924597,.83525163
USSR,TUR,1986,121200000,172650672,117781824,.68219733,.70199555
USSR,TUR,1987,200100000,316320224,193564720,.6119265,.63258678
USSR,TUR,1988,216800000,356680384,200515072,.56217015,.60782707
USSR,TZA,1962,0,0,0,.35714298,.89999998
USSR,TZA,1963,0,0,0,.35714298,.89999998
USSR,TZA,1964,200000,222222.23,79365.109,.35714298,.89999998
USSR,TZA,1965,400000,444444.47,158730.22,.35714298,.89999998
USSR,TZA,1966,900000,1000000,357143,.35714298,.89999998
USSR,TZA,1967,600000,666666.69,241402.23,.36210334,.89999998
USSR,TZA,1968,800000,888888.94,370370.69,.41666698,.89999998
USSR,TZA,1969,400000,444444.47,185185.34,.41666698,.89999998
USSR,TZA,1970,1100000,1222222.3,509259.66,.41666698,.89999998
USSR,TZA,1971,600000,670736.94,275619.38,.41092023,.89453846
USSR,TZA,1972,600000,728671.19,291753,.40039048,.82341665
USSR,TZA,1973,600000,809032.38,330223.5,.40817094,.74162668
USSR,TZA,1974,2300000,3041207.5,1300896,.42775643,.75627857
USSR,TZA,1975,2600000,3601523.8,1628037,.45204118,.72191668
USSR,TZA,1976,1200000,1591511.9,885692.06,.55650985,.75400001
USSR,TZA,1977,1200000,1636929,938405.56,.57327199,.73308003
USSR,TZA,1978,6200000,9082314,4736468.5,.52150458,.68264544
USSR,TZA,1979,3400000,5191539,2451347,.47218117,.65491176
USSR,TZA,1980,800000,1227362.5,528127.94,.43029499,.65180415
USSR,TZA,1981,2100000,2915832,1451038.5,.49764132,.72020608
USSR,TZA,1982,3900000,5380772,3080205.8,.57244682,.72480303
USSR,TZA,1983,2900000,3901027.3,2573603.5,.65972459,.74339396
USSR,TZA,1984,3700000,4544355,3416476.5,.75180668,.81419694
USSR,TZA,1985,4700000,5627047,4384853.5,.77924597,.83525163
USSR,UGA,1964,0,0,0,.35714298,.89999998
USSR,UGA,1965,100000,111111.12,39682.555,.35714298,.89999998
USSR,UGA,1966,100000,111111.12,39682.555,.35714298,.89999998
USSR,UGA,1967,800000,888888.94,321869.66,.36210334,.89999998
USSR,UGA,1968,700000,777777.81,324074.34,.41666698,.89999998
USSR,UGA,1969,1300000,1444444.5,601852.31,.41666698,.89999998
USSR,UGA,1970,1100000,1222222.3,509259.66,.41666698,.89999998
USSR,UGA,1971,3900000,4359790,1791525.9,.41092023,.89453846
USSR,UGA,1972,3400000,4129136.8,1653267,.40039048,.82341665
USSR,UGA,1973,900000,1213548.6,495335.28,.40817094,.74162668
USSR,UGA,1974,900000,1190037.6,509046.25,.42775643,.75627857
USSR,UGA,1975,1400000,1939282,876635.31,.45204118,.72191668
USSR,UGA,1976,1500000,1989389.9,1107115.1,.55650985,.75400001
USSR,UGA,1977,1300000,1773339.8,1016606,.57327199,.73308003
USSR,UGA,1978,1600000,2343823,1222314.4,.52150458,.68264544
USSR,URY,1955,300000,333333.34,119047.66,.35714298,.89999998
USSR,URY,1956,2500000,2777777.8,992063.81,.35714298,.89999998
USSR,URY,1957,112500,125000,44642.875,.35714298,.89999998
USSR,URY,1958,4972500,5525000,1973215,.35714298,.89999998
USSR,URY,1959,8415000,9350000,3339287,.35714298,.89999998
USSR,URY,1960,1200000,1333333.4,476190.66,.35714298,.89999998
USSR,URY,1961,500000,555555.56,198412.77,.35714298,.89999998
USSR,URY,1962,200000,222222.23,79365.109,.35714298,.89999998
USSR,URY,1963,200000,222222.23,79365.109,.35714298,.89999998
USSR,URY,1964,200000,222222.23,79365.109,.35714298,.89999998
USSR,URY,1965,400000,444444.47,158730.22,.35714298,.89999998
USSR,URY,1966,500000,555555.56,198412.77,.35714298,.89999998
USSR,URY,1967,400000,444444.47,160934.83,.36210334,.89999998
USSR,URY,1968,600000,666666.69,277778,.41666698,.89999998
USSR,URY,1969,800000,888888.94,370370.69,.41666698,.89999998
USSR,URY,1970,800000,888888.94,370370.69,.41666698,.89999998
USSR,URY,1971,900000,1006105.4,413429.09,.41092023,.89453846
USSR,URY,1972,1200000,1457342.4,583506,.40039048,.82341665
USSR,URY,1973,800000,1078709.9,440298.03,.40817094,.74162668
USSR,URY,1974,800000,1057811.3,452485.56,.42775643,.75627857
USSR,URY,1975,1000000,1385201.4,626168.06,.45204118,.72191668
USSR,URY,1976,1300000,1724137.9,959499.69,.55650985,.75400001
USSR,URY,1977,1200000,1636929,938405.56,.57327199,.73308003
USSR,URY,1978,900000,1318400.4,687551.81,.52150458,.68264544
USSR,URY,1979,1600000,2443077.3,1153575.1,.47218117,.65491176
USSR,URY,1980,2400000,3682087.8,1584383.9,.43029499,.65180415
USSR,URY,1981,1800000,2499284.8,1243747.4,.49764132,.72020608
USSR,URY,1982,1000000,1379685.1,789796.38,.57244682,.72480303
USSR,URY,1983,1600000,2152290.8,1419919.1,.65972459,.74339396
USSR,URY,1984,22700000,27880232,20960544,.75180668,.81419694
USSR,URY,1985,33500000,40107672,31253742,.77924597,.83525163
USSR,URY,1986,4300000,6125395,4178728.3,.68219733,.70199555
USSR,URY,1987,1600000,2529297.3,1547744,.6119265,.63258678
USSR,URY,1988,10200000,16781088,9433827,.56217015,.60782707
USSR,USA,1950,43200000,45533596,16262004,.35714298,.94875002
USSR,USA,1951,23800000,26444446,9444448,.35714298,.89999998
USSR,USA,1952,15800000,17555556,6269843.5,.35714298,.89999998
USSR,USA,1953,14800000,16444445,5873018,.35714298,.89999998
USSR,USA,1954,14200000,15777778,5634922.5,.35714298,.89999998
USSR,USA,1955,21420000,23800000,8500003,.35714298,.89999998
USSR,USA,1956,24457500,27175000,9705361,.35714298,.89999998
USSR,USA,1957,14400000,16000000,5714288,.35714298,.89999998
USSR,USA,1958,23500000,26111112,9325400,.35714298,.89999998
USSR,USA,1959,23130000,25700000,9178575,.35714298,.89999998
USSR,USA,1960,22200000,24666668,8809527,.35714298,.89999998
USSR,USA,1961,21900000,24333334,8690480,.35714298,.89999998
USSR,USA,1962,15700000,17444444,6230161,.35714298,.89999998
USSR,USA,1963,22300000,24777778,8849210,.35714298,.89999998
USSR,USA,1964,18600000,20666668,7380955.5,.35714298,.89999998
USSR,USA,1965,31000000,34444444,12301592,.35714298,.89999998
USSR,USA,1966,42000000,46666668,16666673,.35714298,.89999998
USSR,USA,1967,35400000,39333336,14242732,.36210334,.89999998
USSR,USA,1968,38600000,42888892,17870386,.41666698,.89999998
USSR,USA,1969,54500000,60555556,25231500,.41666698,.89999998
USSR,USA,1970,57800000,64222224,26759280,.41666698,.89999998
USSR,USA,1971,54400000,60813484,24989490,.41092023,.89453846
USSR,USA,1972,76400000,92784136,37149884,.40039048,.82341665
USSR,USA,1973,137800000,185807776,75841336,.40817094,.74162668
USSR,USA,1974,177300000,234437424,100282112,.42775643,.75627857
USSR,USA,1975,137400000,190326672,86035496,.45204118,.72191668
USSR,USA,1976,198700000,263527856,146655856,.55650985,.75400001
USSR,USA,1977,271600000,370491616,212392464,.57327199,.73308003
USSR,USA,1978,255300000,373986240,195035536,.52150458,.68264544
USSR,USA,1979,350200000,534728544,252488752,.47218117,.65491176
USSR,USA,1980,151000000,231664688,99684152,.43029499,.65180415
USSR,USA,1981,183400000,254649328,126724032,.49764132,.72020608
USSR,USA,1982,154800000,213575264,122260480,.57244682,.72480303
USSR,USA,1983,330500000,444582560,293302048,.65972459,.74339396
USSR,USA,1984,305900000,375707616,282459488,.75180668,.81419694
USSR,USA,1985,326100000,390421280,304234208,.77924597,.83525163
USSR,USA,1986,312500000,445159520,303686624,.68219733,.70199555
USSR,USA,1987,279000000,441046208,269887872,.6119265,.63258678
USSR,USA,1988,331500000,545385408,306599392,.56217015,.60782707
USSR,VEN,1971,0,0,0,.41092023,.89453846
USSR,VEN,1972,100000,121445.2,48625.504,.40039048,.82341665
USSR,VEN,1973,600000,809032.38,330223.5,.40817094,.74162668
USSR,VEN,1974,200000,264452.81,113121.39,.42775643,.75627857
USSR,VEN,1975,200000,277040.28,125233.62,.45204118,.72191668
USSR,VEN,1976,300000,397877.97,221423.02,.55650985,.75400001
USSR,VEN,1977,2700000,3683090.3,2111412.5,.57327199,.73308003
USSR,VEN,1978,700000,1025422.5,534762.5,.52150458,.68264544
USSR,VNM,1954,0,0,0,.35714298,.89999998
USSR,VNM,1955,3300000,3666666.8,1309524.3,.35714298,.89999998
USSR,VNM,1956,5200000,5777778,2063492.9,.35714298,.89999998
USSR,VNM,1957,8700000,9666667,3452382.3,.35714298,.89999998
USSR,VNM,1958,7400000,8222222.5,2936509,.35714298,.89999998
USSR,VNM,1959,17900000,19888890,7103177.5,.35714298,.89999998
USSR,VNM,1960,22000000,24444446,8730162,.35714298,.89999998
USSR,VNM,1961,37200000,41333336,14761911,.35714298,.89999998
USSR,VNM,1962,49200000,54666668,19523816,.35714298,.89999998
USSR,VNM,1963,51000000,56666668,20238102,.35714298,.89999998
USSR,VNM,1964,42900000,47666668,17023816,.35714298,.89999998
USSR,VNM,1965,67400000,74888888,26746040,.35714298,.89999998
USSR,VNM,1966,61400000,68222224,24365088,.35714298,.89999998
USSR,VNM,1967,132900000,147666672,53470596,.36210334,.89999998
USSR,VNM,1968,143300000,159222224,66342644,.41666698,.89999998
USSR,VNM,1969,170400000,189333344,78888952,.41666698,.89999998
USSR,VNM,1970,166500000,185000000,77083392,.41666698,.89999998
USSR,VNM,1971,139300000,155722768,63989636,.41092023,.89453846
USSR,VNM,1972,94200000,114401376,45805220,.40039048,.82341665
USSR,VNM,1973,142900000,192684544,78648232,.40817094,.74162668
USSR,VNM,1974,192300000,254271392,108766224,.42775643,.75627857
USSR,VNM,1975,158700000,219831472,99372880,.45204118,.72191668
USSR,VNM,1976,232500000,308355424,171602832,.55650985,.75400001
USSR,VNM,1977,274200000,374038304,214425680,.57327199,.73308003
USSR,VNM,1978,305500000,447523680,233385648,.52150458,.68264544
USSR,VNM,1979,446200000,681313152,321703232,.47218117,.65491176
USSR,VNM,1980,454900000,697909056,300306784,.43029499,.65180415
USSR,VNM,1981,724600000,1006100928,500677408,.49764132,.72020608
USSR,VNM,1982,804200000,1109542784,635154240,.57244682,.72480303
USSR,VNM,1983,904100000,1216178816,802343104,.65972459,.74339396
USSR,VNM,1984,1004000000,1233116928,927065536,.75180668,.81419694
USSR,VNM,1985,1176100000,1408078720,1097239680,.77924597,.83525163
USSR,VNM,1986,1318400000,1878074624,1281217536,.68219733,.70199555
USSR,VNM,1987,1454500000,2299289344,1406996096,.6119265,.63258678
USSR,VNM,1988,1393600000,2292757504,1288919808,.56217015,.60782707
USSR,WDEU,1950,0,0,0,.35714298,.94875002
USSR,WDEU,1951,0,0,0,.35714298,.89999998
USSR,WDEU,1952,0,0,0,.35714298,.89999998
USSR,WDEU,1953,1600000,1777777.9,634920.88,.35714298,.89999998
USSR,WDEU,1954,10400000,11555556,4126985.8,.35714298,.89999998
USSR,WDEU,1955,26347500,29275000,10455361,.35714298,.89999998
USSR,WDEU,1956,37620000,41800000,14928577,.35714298,.89999998
USSR,WDEU,1957,64530000,71700000,25607152,.35714298,.89999998
USSR,WDEU,1958,59062500,65625000,23437508,.35714298,.89999998
USSR,WDEU,1959,80347500.00000002,89275000,31883940,.35714298,.89999998
USSR,WDEU,1960,106900000,118777784,42420652,.35714298,.89999998
USSR,WDEU,1961,106900000,118777784,42420652,.35714298,.89999998
USSR,WDEU,1962,121000000,134444448,48015892,.35714298,.89999998
USSR,WDEU,1963,118000000,131111112,46825412,.35714298,.89999998
USSR,WDEU,1964,131300000,145888896,52103196,.35714298,.89999998
USSR,WDEU,1965,128700000,143000000,51071448,.35714298,.89999998
USSR,WDEU,1966,166900000,185444448,66230184,.35714298,.89999998
